Account ID,Contract ID,Contract Start Date,Contract End Date,Status,Contract Type,Recurrence,Billing Amount (converted),6 months Opt Out,Opt Out Exercised
0011n00001nS9Kl,8001n000005WnnyAAC,2021-01-22,2021-02-28,Signed,Renewal,Recurrent,1837.5,False,False
0011n00001nS9Kl,8001n000008mMl2AAE,2021-03-01,2022-02-28,Signed,Upsell,Recurrent,150.0,False,False
0011n00001nRFkA,8001n000008mtzIAAQ,2021-08-01,2022-06-30,Signed,Downsell,Recurrent,1500.0,False,False
0011n00001nRFkA,8001n000005X5YDAA0,2021-04-08,2021-07-31,Signed,Renewal,Recurrent,2730.0,True,False
0011n00001nRFkA,8001n000005X5WHAA0,2020-04-07,2021-04-07,Signed,New Business,Recurrent,2600.0,True,False
0011n00001nRFkA,8001n000008m6R1AAI,2020-12-01,2021-04-07,Signed,Upsell,Recurrent,325.0,False,False
0011n00001nQElt,8001n0000034rKjAAI,2018-11-01,2019-09-01,Signed,New Business,Monthly,1200.0,False,False
0011n00001nQElt,8001n000006PgY6AAK,2019-08-30,2020-08-29,Signed,Downsell,Monthly,500.0,False,False
0011n00001nQElt,8001n0000054J0wAAE,2020-08-30,2021-05-31,Signed,Renewal,Recurrent,525.0,False,False
0011n00001nQElt,8001n000008mPzlAAE,2021-06-01,2022-05-31,Signed,Renewal,Recurrent,525.0,False,False
0011n00001nSyHN,8001n0000034xAIAAY,2018-11-08,2019-05-25,Signed,New Business,Monthly,1500.0,False,False
0010Y00001SmGmg,8000Y000002kB8oQAE,2018-05-07,,Signed,Renewal,Monthly,1658.99,False,False
0010Y00001IFXYN,8001n000008muU1AAI,2021-08-01,2022-07-31,Signed,Upsell,Recurrent,800.0,False,False
0010Y00001IFXYN,8001n000008muNeAAI,2021-08-01,2022-07-31,Signed,Renewal,Recurrent,2100.0,False,False
0010Y00001IFXYN,8001n000005XFzqAAG,2020-06-01,2021-07-30,Signed,New Business,Recurrent,2100.0,True,False
0010Y00001IFXYN,8001n000004bErmAAE,2021-11-11,2022-07-31,Signed,Upsell,Recurrent,320.0,False,False
0010Y00000HDLBC,8001n000008m479AAA,2020-11-16,2021-11-15,Signed,Renewal,Recurrent,2350.0,False,False
0010Y00000HDLBC,8001n000005WepmAAC,2019-11-21,2020-11-15,Signed,Upsell,Monthly,450.0,False,False
0010Y00000HDLBC,8001n000004bFcJAAU,2021-11-17,2022-11-15,Signed,Renewal,Recurrent,2467.5,False,False
0011n00001vUN3Q,8001n000004GzALAA0,2019-03-01,2019-03-31,Signed,New Business,Non-Recurrent,1400.0,False,False
0011n00001vWGfz,8001n000003ipm2AAA,2019-02-01,2019-06-01,Signed,New Business,Monthly,1900.0,False,False
0011n00001vVrIK,8001n000004bH3VAAU,2021-11-26,2022-11-25,Signed,Upsell,Recurrent,230.0,False,False
0011n00001vVrIK,8001n000008mJGkAAM,2021-02-09,2022-02-08,Signed,Upsell,Recurrent,800.0,True,False
0011n00001tFuDx,8001n000004GxE9AAK,2019-03-01,2020-03-01,Signed,New Business,Monthly,2200.0,False,False
0011n00001vVueP,8001n000004GwOrAAK,2019-03-01,2019-12-01,Signed,New Business,Monthly,1400.0,False,False
0010Y00000Njaqx,8001n000008mu5pAAA,2021-08-02,2021-09-01,Signed,New Business,Recurrent,1975.0,True,False
0010Y00000NEABa,8001n000005XHXZAA4,2021-05-13,2022-05-12,Signed,Renewal,Recurrent,1500.0,False,False
0010Y00000NEABa,8001n000005XHXUAA4,2020-06-05,2021-05-12,Signed,Renewal,Recurrent,1500.0,False,False
0011n00002PFz49,8001n000008mCuiAAE,2020-12-29,2021-06-11,Signed,Upsell,Recurrent,130.0,False,False
0011n00002PFz49,8001n000005XJNHAA4,2020-06-16,2021-06-11,Signed,New Business,Recurrent,1600.0,True,False
0011n00002PFz49,8001n000005XJm7AAG,2021-06-11,2021-09-17,Signed,Downsell,Recurrent,1600.0,True,False
0011n00002PFz49,8001n000004b1jSAAQ,2021-09-17,2022-09-13,Signed,Downsell,Recurrent,1300.0,True,False
0011n00002PFhTV,8001n000008mibHAAQ,2021-06-01,2021-09-07,Signed,Upsell,Recurrent,189.99,False,False
0010Y000010P5VV,8001n000005WzMPAA0,2020-02-27,2020-06-04,Signed,Renewal,Recurrent,1942.5,False,False
0010Y000010P5VV,8001n000004GxX8AAK,2019-02-27,2020-02-26,Signed,New Business,Monthly,1850.0,False,False
0011n00002C1zPf,8001n000008lvYoAAI,2020-10-01,2021-07-31,Signed,Renewal,Recurrent,2520.0,False,False
0011n00002C1zPf,8001n000006Po7WAAS,2019-10-01,2020-09-30,Signed,New Business,Monthly,2400.0,False,False
0011n00002C1zPf,8001n000008mudNAAQ,2021-08-01,2022-07-31,Signed,Renewal,Recurrent,2520.0,False,False
0011n00002C2Jpj,8001n000003VWrmAAG,2019-10-29,2020-07-01,Signed,New Business,Monthly,1800.0,False,False
0011n00002ExA4H,8001n000008mKFYAA2,2021-02-17,2022-02-17,Signed,New Business,Recurrent,2084.0,False,False
0011n000022MiLi,8001n000008mfhKAAQ,2021-05-20,2022-04-12,Signed,Upsell,Recurrent,950.0,False,False
0011n000022MiLi,8001n000005X5r6AAC,2021-04-13,2022-04-12,Signed,Renewal,Recurrent,2940.0,False,False
0011n000022MiLi,8001n000005X5kZAAS,2020-04-12,2021-04-12,Signed,Renewal,Recurrent,2800.0,False,False
0011n000022MiLi,8001n000004Xjt8AAC,2019-04-18,2020-04-13,Signed,New Business,Monthly,2800.0,False,False
0011n000022Nlly,8001n000008m4LaAAI,2020-11-18,2021-11-17,Signed,Upsell,Recurrent,700.0,False,False
0011n000022Nlly,8001n000008m4LVAAY,2020-11-18,2021-11-17,Signed,Renewal,Recurrent,1400.0,False,False
0011n000022Nlly,8001n000005X81uAAC,2020-05-10,2020-11-18,Signed,Renewal,Recurrent,1417.5,False,False
0011n000022Nlly,8001n000004bFLIAA2,2021-11-18,2022-11-17,Signed,Renewal,Recurrent,2205.0,False,False
0011n000022Nlly,8001n000004XmVZAA0,2019-05-10,2020-05-09,Signed,New Business,Monthly,1350.0,False,False
0011n000026QvpK,8001n000008mEjSAAU,2021-01-18,2021-07-18,Signed,New Business,Recurrent,1600.0,True,True
0011n000024B3Re,8001n000004XqYeAAK,2019-06-01,2020-03-07,Signed,New Business,Monthly,1860.0,False,False
0011n000022PDdj,8001n000004XstoAAC,2019-06-01,2020-01-01,Signed,New Business,Monthly,1550.0,False,False
0011n00001xWcMv,8001n0000054IpZAAU,2020-07-23,2021-06-02,Signed,Renewal,Recurrent,1200.0,False,False
0011n00001xWcMv,8001n000008mj5dAAA,2021-06-03,2022-06-02,Signed,Upsell,Recurrent,1040.0,False,False
0011n00001xWcMv,8001n000008mj5YAAQ,2021-06-03,2022-06-02,Signed,Renewal,Recurrent,3345.0,False,False
0011n00001xWcMv,8001n0000054IpVAAU,2020-07-23,2021-06-02,Signed,Upsell,Recurrent,600.0,False,False
0011n00001xWcMv,8001n000008mEijAAE,2021-01-13,2021-06-02,Signed,Upsell,Recurrent,1215.0,False,False
0011n00001xWcMv,8001n000004XkIEAA0,2019-05-01,2020-07-22,Signed,New Business,Monthly,1200.0,False,False
0011n00001xWcMv,8001n000008m6xvAAA,2020-11-30,2021-06-02,Signed,Upsell,Recurrent,330.0,False,False
0010Y00000JRQlm,8001n000005XL97AAG,2021-06-23,2022-06-22,Signed,Renewal,Recurrent,630.0,False,False
0010Y00000JRQlm,8001n000003ioeqAAA,2018-06-01,2020-07-01,Signed,Upsell,Monthly,800.0,False,False
0010Y00000JRQlm,8001n000005XL8xAAG,2020-07-01,2021-06-22,Signed,Downsell,Recurrent,600.0,False,False
0011n000021bQPe,8001n000004XkhsAAC,2019-04-25,2019-09-06,Signed,New Business,Monthly,1350.0,False,False
0011n00002ICspo,8001n000008m0F3AAI,2020-10-26,2021-10-25,Signed,Upsell,Recurrent,750.0,True,False
0011n00002ICspo,8001n000005XJT5AAO,2020-06-15,2020-10-26,Signed,Upsell,Recurrent,125.0,False,False
0011n00002ICspo,8001n000008m0EtAAI,2020-10-26,2021-10-25,Signed,Renewal,Recurrent,2255.0,False,False
0011n00002ICspo,8001n000005WzOLAA0,2020-03-02,2020-10-26,Signed,New Business,Recurrent,1950.0,False,False
0011n00002ICspo,8001n0000054J74AAE,2020-08-01,2020-10-26,Signed,Upsell,Recurrent,180.0,False,False
0011n00002ICspo,8001n000004bBnNAAU,2021-10-26,2022-10-25,Signed,Renewal,Recurrent,3000.0,False,False
0011n0000259No2,8001n000008mJaBAAU,2021-02-11,2022-02-10,Signed,New Business,Recurrent,1900.0,False,False
0011n0000259No2,8001n000008mJaGAAU,2021-02-11,2021-05-11,Signed,Trial,Non-Recurrent,230.0,False,False
0010Y00001R3nie,8001n000004az7NAAQ,2021-08-27,2022-08-26,Signed,New Business,Recurrent,1250.0,False,False
0010Y00001R3nie,8000Y000000jOPtQAM,2018-05-17,2020-08-01,Signed,New Business,Monthly,1300.0,False,False
0011n00001nPxxP,8001n0000034hrnAAA,2018-10-23,2019-03-16,Signed,New Business,Monthly,1500.0,False,False
0010Y00001R3gXI,8001n000008mjsOAAQ,2021-06-01,2022-06-01,Signed,New Business,Recurrent,1450.0,False,False
0010Y00001S7IQ7,8001n0000034rSTAAY,2018-11-01,2019-08-31,Signed,New Business,Monthly,2320.0,False,False
0010Y00001S7Jry,8001n000003iFEPAA2,2018-06-01,2020-06-01,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001pVRub,8001n000008mInTAAU,2021-02-06,2022-02-05,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001pVRub,8001n000003j20GAAQ,2019-02-06,2021-02-05,Signed,New Business,Monthly,1500.0,False,False
0011n00001nSzxZ,8001n0000034qYpAAI,2018-10-31,2020-03-31,Signed,New Business,Monthly,1500.0,False,False
0011n00001pVRrw,8001n000004XYHIAA4,2019-03-15,2019-08-01,Signed,New Business,Monthly,1500.0,False,False
0011n00001nT7Nx,8001n000008m5MZAAY,2021-05-01,2021-11-30,Signed,Downsell,Recurrent,500.0,False,False
0011n00001nT7Nx,8001n000005WzFTAA0,2020-01-02,2021-04-01,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001nT7Nx,8001n000004bJ3IAAU,2021-12-03,2022-02-28,Signed,Renewal,Non-Recurrent,0.0,False,False
0011n00001nT7Nx,8001n000003iLCOAA2,2019-01-02,2020-01-01,Signed,New Business,Monthly,1500.0,False,False
0010Y00001S7K9P,8001n000003iFD7AAM,2018-06-01,2019-06-01,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001nT8ks,8001n0000034rfIAAQ,2018-11-01,2019-04-26,Signed,New Business,Monthly,1500.0,False,False
0011n00001nT8ks,8001n000006PciOAAS,2019-11-15,2020-12-01,Signed,Renewal,Monthly,2200.0,False,False
0011n00001nT8ks,8001n000003if1RAAQ,2019-01-21,2019-04-26,Signed,Upsell,Monthly,700.0,False,False
0011n00001nT8ks,8001n000004yYAqAAM,2019-06-13,2019-08-15,Signed,Renewal,Monthly,2200.0,False,False
0011n00001vV4W5,8001n000003ijdaAAA,2019-01-25,2019-12-01,Signed,New Business,Monthly,2100.0,False,False
0011n00001vVUlE,8001n000003ilMKAAY,2019-01-28,2019-06-01,Signed,New Business,Monthly,1800.0,False,False
0011n00001tHofA,8001n000005Wl98AAC,2019-12-11,2020-12-11,Signed,New Business,Monthly,2900.0,False,False
0011n00001tHofA,8001n000008m6wsAAA,2020-12-12,2021-12-12,Signed,Renewal,Recurrent,3045.0,False,False
0011n00001vVAfq,8001n000003VVlbAAG,2020-02-16,2020-04-01,Signed,Renewal,Monthly,2964.0,False,False
0011n00001vVAfq,8001n000003j0eTAAQ,2019-02-04,2019-12-16,Signed,New Business,Monthly,2964.0,False,False
0011n00001vVJKF,8001n000004GxuqAAC,2019-04-01,2021-03-01,Signed,New Business,Monthly,2200.0,False,False
0011n00001vVQ9r,8001n000005X837AAC,2020-04-27,2020-12-31,Signed,New Business,Recurrent,1500.0,True,False
0011n00001vVQ9r,8001n000008mBMkAAM,2021-01-01,2021-12-31,Signed,Renewal,Recurrent,1500.0,False,False
0011n00001vVQ9r,8001n000008mBMlAAM,2021-01-01,2021-12-31,Signed,Upsell,Recurrent,240.0,False,False
0011n00001vVQ9r,8001n000008mEpBAAU,2021-01-14,2021-12-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00001vSeDn,8001n000004yVeQAAU,2019-06-07,2019-09-30,Signed,New Business,Monthly,1500.0,False,False
0011n000022OQel,8001n000006OX4GAAW,2019-07-29,2020-04-17,Signed,Renewal,Monthly,1150.0,False,False
0011n000022OQel,8001n000004Xjy8AAC,2019-04-18,2019-08-04,Signed,New Business,Monthly,1150.0,False,False
0010Y00000TQvHP,8000Y000000Fzl1QAC,2018-03-12,2020-07-01,Signed,New Business,Monthly,1500.0,False,False
0011n00002eTlfu,8001n000004axpDAAQ,2021-08-31,2022-08-30,Signed,New Business,Recurrent,2650.0,False,False
0011n000026Qvpv,8001n0000050DyMAAU,2019-07-11,2020-07-10,Signed,New Business,Recurrent,2700.0,False,False
0011n000026Qvpv,8001n000005XKUoAAO,2020-07-11,2021-11-01,Signed,Renewal,Recurrent,2700.0,False,False
0010Y00000JROp9,8000Y000000jWNGQA2,2018-06-01,2020-12-17,Signed,New Business,Monthly,1000.0,False,False
0010Y00000JROp9,8001n000004bFoAAAU,2021-12-18,2022-12-18,Signed,Renewal,Recurrent,1050.0,False,False
0010Y00000JROp9,8001n000008mBeKAAU,2020-12-18,2021-12-17,Signed,Renewal,Recurrent,1000.0,False,False
0011n00002HGaBR,8001n000008mBXTAA2,2020-12-18,2021-04-15,Signed,New Business,Recurrent,1200.0,True,True
0010Y00000JROox,8001n0000054JCsAAM,2021-07-30,2022-07-29,Signed,Renewal,Recurrent,779.62,False,False
0010Y00000JROox,8001n0000054JAmAAM,2020-08-01,2021-07-29,Signed,Downsell,Recurrent,742.5,False,False
0011n000021gEer,8001n000005WyBQAA0,2020-03-06,2020-09-20,Signed,New Business,Recurrent,1500.0,False,False
0011n00002HH6vB,8001n000008mJzuAAE,2021-03-03,2022-03-02,Signed,Renewal,Recurrent,2100.0,False,False
0011n00002HH6vB,8001n000005WvjsAAC,2020-03-02,2021-03-02,Signed,New Business,Recurrent,2000.0,False,False
0011n00002HH6vB,8001n000004b4RWAAY,2021-10-01,2022-09-30,Signed,Renewal,Recurrent,2100.0,False,False
0011n00002Iyyhg,8001n000005WwWaAAK,2021-02-15,2022-02-14,Signed,Renewal,Recurrent,6200.0,False,False
0011n00002Iyyhg,8001n000005WwWVAA0,2020-02-24,2021-02-14,Signed,New Business,Recurrent,6200.0,False,False
0010Y00001S7BOj,8000Y000002k7zlQAA,2018-05-21,2019-04-26,Signed,New Business,Monthly,2083.0,False,False
0010Y00001R3YBa,8001n000004Xi1HAAS,2019-04-05,2020-03-01,Signed,Downsell,Monthly,1000.0,False,False
0010Y00001R3YBa,8000Y000000jNzgQAE,2018-05-20,2019-04-05,Signed,New Business,Monthly,3150.0,False,False
0011n00001iAFyX,8001n000003O9TrAAK,2018-09-04,2019-12-13,Signed,New Business,Monthly,2100.0,False,False
0011n00001i9V06,8001n000006OsUMAA0,2019-09-02,2021-08-01,Signed,New Business,Monthly,1800.0,False,False
0011n00001i9V06,8001n000008lyKpAAI,2020-09-02,2021-08-01,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00001iab7U,8001n0000034G75AAE,2018-09-20,2021-02-01,Signed,New Business,Monthly,2200.0,False,False
0011n00001i92Lr,8001n0000054JOeAAM,2020-09-01,2021-01-28,Signed,Downsell,Recurrent,1000.0,False,False
0011n00001i92Lr,8001n0000034LqvAAE,2018-09-28,2019-11-01,Signed,New Business,Monthly,2100.0,False,False
0011n00001i92Lr,8001n000003VUVAAA4,2019-11-02,2020-08-31,Signed,Downsell,Monthly,1500.0,False,False
0010Y000010P6Oc,8000Y000000ioVWQAY,2018-01-09,,Signed,New Business,Monthly,1200.0,False,False
0011n000022ORzd,8001n000004XjsAAAS,2019-05-06,2019-09-07,Signed,New Business,Monthly,1250.0,False,False
0011n00002B1Q4v,8001n0000054IVoAAM,2020-07-17,2021-04-30,Signed,Upsell,Recurrent,500.0,False,False
0011n00002B1Q4v,8001n000005X9lTAAS,2021-05-02,2022-05-01,Signed,Renewal,Recurrent,2467.5,False,False
0011n00002B1Q4v,8001n000005X7tiAAC,2020-05-01,2021-04-30,Signed,New Business,Recurrent,1850.0,False,False
0010Y00000z0Ds6,8000Y000000jTzpQAE,2018-05-28,2019-08-25,Signed,New Business,Monthly,700.0,False,False
0010Y00000z0Ds6,8001n000006Pf6RAAS,2019-08-25,2020-07-06,Signed,Downsell,Recurrent,2000.0,False,False
0010Y00000z0Ds6,8001n000005XqJDAA0,2020-07-07,2021-07-06,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00000z0Ds6,8001n000005XqJXAA0,2021-07-07,2022-07-06,Signed,Renewal,Recurrent,2000.0,False,False
0010Y00000z0Ds6,8000Y000000GK8jQAG,2018-04-05,2019-08-25,Signed,Upsell,Monthly,750.0,False,False
0010Y00000z0Ds6,8000Y000002fT8TQAU,2018-02-23,2019-08-25,Signed,New Business,Monthly,5800.0,False,False
0011n00002B1RuH,8001n000008lt7RAAQ,2020-09-08,2021-06-09,Signed,Upsell,Recurrent,200.0,False,False
0011n00002B1RuH,8001n0000054IidAAE,2020-07-20,2021-06-09,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00002B1RuH,8001n000006PhacAAC,2019-09-05,2020-06-10,Signed,New Business,Monthly,1750.0,False,False
0011n00002B1RuH,8001n000005XF1AAAW,2020-05-22,2020-05-31,Signed,New Business,Non-Recurrent,0.0,False,False
0011n00002B1RuH,8001n000005XIMwAAO,2020-06-10,2021-06-09,Signed,Downsell,Recurrent,750.0,False,False
0011n00002B1RuH,8001n000008luAbAAI,2020-09-18,2021-06-09,Signed,Upsell,Recurrent,100.0,False,False
0011n00002BykCW,8001n000008m56MAAQ,2020-07-24,2021-07-24,Signed,New Business,Recurrent,,False,False
0011n00002C047Y,8001n000005XHcKAAW,2020-11-04,2021-11-05,Signed,Renewal,Recurrent,3500.0,False,False
0011n00002C047Y,8001n000005XHcFAAW,2020-06-05,2020-09-04,Signed,New Business,Recurrent,3500.0,True,False
0011n00002C047Y,8001n000004bDJjAAM,2021-11-06,2022-11-05,Signed,Renewal,Recurrent,4777.5,False,False
0011n00002C047Y,8001n000008m1k2AAA,2020-11-04,2021-11-05,Signed,Upsell,Recurrent,1050.0,False,False
0011n00002C047Y,8001n000008lshnAAA,2020-09-04,2020-11-04,Signed,Renewal,Recurrent,3500.0,False,False
0011n00002C1a5s,8001n000003VXnjAAG,2019-11-04,2020-09-01,Signed,New Business,Monthly,1800.0,False,False
0011n00002ZugA7,8001n000008mNbrAAE,2021-03-02,2021-10-02,Signed,New Business,Recurrent,700.0,True,True
0010Y00001Ie2Qg,8000Y000002jzPjQAI,2018-04-19,2019-04-06,Signed,New Business,Monthly,1600.0,False,False
0010Y00001Ie2Ql,8001n000008mgg4AAA,2021-06-01,2022-05-31,Signed,Renewal,Recurrent,2257.5,False,False
0010Y00001Ie2Ql,8001n000008mJ82AAE,2021-02-08,2021-05-31,Signed,Upsell,Recurrent,300.0,False,False
0010Y00001Ie2Ql,8001n000005X5GxAAK,2020-04-01,2020-05-31,Signed,Upsell,Non-Recurrent,0.0,False,False
0010Y00001Ie2Ql,8001n000005XFooAAG,2020-06-01,2021-05-31,Signed,Renewal,Recurrent,1850.0,False,False
0010Y00001Ie2Ql,8000Y000002jrUnQAI,2018-04-09,2020-05-31,Signed,New Business,Monthly,2000.0,False,False
0011n000022O0c3,8001n000005X5UfAAK,2020-04-01,2021-03-31,Signed,Downsell,Recurrent,750.0,False,False
0011n000022O0c3,8001n000005X5UkAAK,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,787.5,False,False
0011n000022O0c3,8001n000004XllmAAC,2019-04-29,2020-04-01,Signed,New Business,Monthly,1500.0,False,False
0011n00002PHl8N,8001n000008m5PJAAY,2020-11-30,2021-12-01,Signed,New Business,Recurrent,1950.0,True,False
0011n00002PHM5g,8001n000004b4qqAAA,2021-10-01,2022-09-30,Signed,New Business,Recurrent,4120.0,False,False
0011n00002PHlwr,8001n000004ayoVAAQ,2021-08-23,2022-08-22,Signed,New Business,Recurrent,1750.0,True,False
0011n00002PHf2g,8001n000004ax2uAAA,2021-09-08,2022-09-07,Signed,New Business,Recurrent,1600.0,False,False
0011n00002PH8up,8001n000005XrlcAAC,2020-07-06,2021-02-01,Signed,New Business,Recurrent,900.0,True,True
0011n00002PHLCv,8001n000008mCIKAA2,2021-04-06,2022-04-05,Signed,New Business,Recurrent,5750.0,False,False
0011n00002Q7GKi,8001n000008lvzaAAA,2020-10-06,2021-10-06,Signed,New Business,Recurrent,1800.0,True,False
0011n00002Q7GKi,8001n000004b5qrAAA,2021-10-07,2022-10-06,Signed,Renewal,Recurrent,2089.95,False,False
0011n00002Q7GKi,8001n000008m3ktAAA,2020-11-18,2021-10-06,Signed,Upsell,Recurrent,200.0,True,False
0011n00002PyQbK,8001n000008mDC3AAM,2020-12-31,2021-11-05,Signed,Upsell,Recurrent,290.0,False,False
0011n00002PyQbK,8001n000004bCOOAA2,2021-11-05,2022-11-04,Signed,Renewal,Recurrent,1790.0,False,False
0011n00002PyQbK,8001n000008m0v9AAA,2020-11-04,2021-11-05,Signed,New Business,Recurrent,1500.0,True,False
0011n00002Py2Cz,8001n000008mTDHAA2,2021-06-01,2022-05-31,Signed,New Business,Recurrent,2500.0,True,False
0011n00002PyNIT,8001n000008lyMlAAI,2020-10-14,2021-10-14,Signed,New Business,Recurrent,1650.0,True,False
0011n00002PyNIT,8001n000004b98uAAA,2021-10-15,2022-10-14,Signed,Renewal,Recurrent,1732.5,False,False
0011n00002RGMlE,8001n000008lvKIAAY,2020-10-15,2021-09-29,Signed,New Business,Recurrent,1800.0,True,False
0011n00002PyN7Q,8001n000008m0uzAAA,2020-10-30,2021-06-30,Signed,New Business,Recurrent,2050.0,True,True
0011n00002QWe50,8001n0000054JQVAA2,2020-08-07,2021-08-07,Signed,New Business,Recurrent,2150.0,True,False
0011n00002QWe50,8001n000008mwM4AAI,2021-08-07,2022-08-07,Signed,Renewal,Recurrent,2150.0,False,False
0011n00002QdOPG,8001n000008lyhFAAQ,2020-10-20,2022-01-01,Signed,New Business,Recurrent,2000.0,True,False
0011n00002S9WD2,8001n000008mBU5AAM,2020-12-21,2022-02-07,Signed,New Business,Recurrent,1600.0,True,False
0011n00002RChwv,8001n000004bGrUAAU,2021-11-25,2022-11-25,Signed,Renewal,Recurrent,1732.5,False,False
0011n00002RChwv,8001n000008m4AhAAI,2020-11-23,2021-11-24,Signed,New Business,Recurrent,1650.0,True,False
0011n00002RDgVQ,8001n000008lseeAAA,2020-09-14,2021-09-14,Signed,New Business,Recurrent,1200.0,True,False
0011n00002RDgVQ,8001n000004b1FhAAI,2021-09-14,2022-09-14,Signed,Renewal,Recurrent,1995.0,False,False
0011n00002RDgVQ,8001n000008mSpeAAE,2021-03-27,2021-09-14,Signed,Upsell,Recurrent,700.0,False,False
0011n00002REBEX,8001n000008mBfrAAE,2021-01-04,2021-05-03,Signed,New Business,Recurrent,2050.0,True,True
0011n00002RG96o,8001n000008lzv8AAA,2020-10-23,2021-10-22,Signed,New Business,Recurrent,1650.0,True,False
0011n00002RG96o,8001n000004bCuoAAE,2021-11-02,2022-10-22,Signed,Renewal,Recurrent,1732.5,False,False
0011n00002RG83p,8001n000004bDSWAA2,2021-11-11,2022-11-11,Signed,Renewal,Recurrent,1500.0,False,False
0011n00002RG83p,8001n000008m3iiAAA,2020-11-12,2021-11-12,Signed,New Business,Recurrent,1500.0,True,False
0011n00002VJb4u,8001n000008m8AMAAY,2020-12-09,2021-07-08,Signed,New Business,Recurrent,1250.0,True,True
0011n00002RGBFf,8001n000008mQR6AAM,2021-03-15,2022-01-04,Signed,Upsell,Recurrent,892.0,False,False
0011n00002SBHqD,8001n000008mC0kAAE,2021-01-04,2022-01-04,Signed,New Business,Recurrent,1520.0,True,False
0011n00002SBHqD,8001n000004bCVKAA2,2022-01-04,2023-01-04,Signed,Renewal,Recurrent,1520.0,False,False
0011n00002RG9a5,8001n000008lvJtAAI,2020-10-05,2021-10-05,Signed,New Business,Recurrent,900.0,True,False
0010Y000005CoJq,8001n000008mFDrAAM,2021-01-19,2021-01-31,Signed,Renewal,Recurrent,600.0,False,False
0010Y000005CoJq,8001n000008mFiQAAU,2021-02-01,2021-12-31,Signed,Downsell,Recurrent,500.0,False,False
0010Y000005CpJG,8001n000003i4d2AAA,2019-01-01,2020-09-01,Signed,New Business,Monthly,1700.0,False,False
0011n00001xUklM,8001n000006PiQDAA0,2019-09-16,2020-02-21,Signed,Upsell,Monthly,150.0,False,False
0011n00001xUklM,8001n0000054IXBAA2,2020-07-01,2021-02-01,Signed,Renewal,Recurrent,4013.1,True,True
0011n00001xUklM,8001n000004Grf9AAC,2019-02-22,2020-02-21,Signed,New Business,Monthly,3780.0,False,False
0010Y00000IJyb9,8001n000005XGCpAAO,2020-03-01,2021-02-28,Signed,Upsell,Recurrent,411.66,False,False
0010Y00000IJyb9,8001n000005XGCkAAO,2020-03-01,2021-02-28,Signed,Renewal,Recurrent,5000.0,False,False
0010Y00000IJyb9,8001n000005XLePAAW,2020-07-01,2021-06-30,Signed,New Business,Recurrent,2131.3,True,False
0010Y00000IJyb9,8001n000004XZJPAA4,2019-03-01,2020-02-29,Signed,Upsell,Recurrent,833.33,False,False
0010Y00000IJyb9,8001n000004bBEWAA2,2021-06-30,2022-06-30,Signed,Renewal,Recurrent,2342.86,False,False
0010Y00000IJyb9,8000Y000002fCrZQAU,2018-02-01,2020-02-29,Signed,New Business,Recurrent,4166.66,False,False
0010Y00000IJyb9,8001n000008m4LzAAI,2020-11-01,2021-06-30,Signed,Upsell,Recurrent,100.0,False,False
0011n00002Y85y8,8001n000008mFKxAAM,2021-01-25,2022-01-01,Signed,New Business,Recurrent,850.0,True,True
0011n00001pv2HI,8001n000004XmS9AAK,2019-05-01,2019-09-18,Signed,Downsell,Monthly,1500.0,False,False
0011n00001pv2HI,8001n000003i0DKAAY,2018-12-01,2019-05-01,Signed,New Business,Monthly,1500.0,False,False
0011n00001pv2HI,8001n000003j3rSAAQ,2019-02-05,2019-05-01,Signed,Upsell,Monthly,300.0,False,False
0011n00001m0co0,8001n00000350fQAAQ,2018-11-13,2020-12-17,Signed,New Business,Monthly,1800.0,False,False
0011n00001m0co0,8001n000008mTSWAA2,2021-04-13,2021-12-16,Signed,Upsell,Recurrent,260.0,False,False
0011n00001m0co0,8001n000006NlrgAAC,2019-07-31,2020-12-17,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n00001m0co0,8001n000004bJxLAAU,2021-12-16,2022-12-16,Signed,Renewal,Recurrent,2163.0,False,False
0011n00001m0co0,8001n000008mBUAAA2,2020-12-17,2021-12-16,Signed,Renewal,Recurrent,1800.0,False,False
0011n00001pxEkc,8001n000008mMv7AAE,2021-03-01,2022-03-01,Signed,New Business,Recurrent,1400.0,True,False
0011n00001pxNwy,8001n000005WyI7AAK,2019-12-20,2020-08-01,Signed,Renewal,Recurrent,1338.75,False,False
0011n00001pxNwy,8001n000003iEXQAA2,2018-12-20,2019-12-19,Signed,New Business,Monthly,1275.0,False,False
0011n00001px6Nl,8001n000005WmcTAAS,2020-12-19,2021-06-14,Signed,Renewal,Recurrent,1323.0,False,False
0011n00001px6Nl,8001n000005WmcOAAS,2019-12-19,2021-03-18,Signed,New Business,Recurrent,1260.0,False,False
